"Request.id","Pickup.point","Driver.id","Status","Request.timestamp","Drop.timestamp","request_datetime","drop_datetime","request_day","request_hour"
3339,"City",20,"Trip Completed","13-07-2016 12:40:58","13-07-2016 13:30:26",2016-07-13 12:40:00,2016-07-13 13:30:00,"13","12"
3694,"City",20,"Trip Completed","13-07-2016 19:33:19","13-07-2016 20:35:08",2016-07-13 19:33:00,2016-07-13 20:35:00,"13","19"
4469,"City",20,"Trip Completed","14-07-2016 08:45:13","14-07-2016 09:48:08",2016-07-14 08:45:00,2016-07-14 09:48:00,"14","08"
6432,"City",20,"Trip Completed","15-07-2016 19:50:57","15-07-2016 20:30:05",2016-07-15 19:50:00,2016-07-15 20:30:00,"15","19"
1895,"City",21,"Trip Completed","12/7/2016 10:20","12/7/2016 10:52",2016-07-12 10:20:00,2016-07-12 10:52:00,"12","10"
1981,"Airport",21,"Trip Completed","12/7/2016 12:23","12/7/2016 12:56",2016-07-12 12:23:00,2016-07-12 12:56:00,"12","12"
3744,"Airport",21,"Trip Completed","13-07-2016 20:28:11","13-07-2016 21:22:42",2016-07-13 20:28:00,2016-07-13 21:22:00,"13","20"
4433,"Airport",21,"Trip Completed","14-07-2016 08:26:32","14-07-2016 09:12:02",2016-07-14 08:26:00,2016-07-14 09:12:00,"14","08"
6039,"Airport",21,"Trip Completed","15-07-2016 13:11:04","15-07-2016 13:38:01",2016-07-15 13:11:00,2016-07-15 13:38:00,"15","13"
6543,"City",21,"Trip Completed","15-07-2016 20:54:20","15-07-2016 22:12:36",2016-07-15 20:54:00,2016-07-15 22:12:00,"15","20"
110,"City",22,"Trip Completed","11/7/2016 5:05","11/7/2016 6:06",2016-07-11 05:05:00,2016-07-11 06:06:00,"11","05"
362,"City",22,"Trip Completed","11/7/2016 8:01","11/7/2016 9:18",2016-07-11 08:01:00,2016-07-11 09:18:00,"11","08"
666,"Airport",22,"Trip Completed","11/7/2016 13:02","11/7/2016 13:45",2016-07-11 13:02:00,2016-07-11 13:45:00,"11","13"
926,"City",22,"Trip Completed","11/7/2016 18:28","11/7/2016 19:34",2016-07-11 18:28:00,2016-07-11 19:34:00,"11","18"
1180,"Airport",22,"Trip Completed","11/7/2016 21:01","11/7/2016 22:14",2016-07-11 21:01:00,2016-07-11 22:14:00,"11","21"
1900,"City",22,"Trip Completed","12/7/2016 10:32","12/7/2016 11:42",2016-07-12 10:32:00,2016-07-12 11:42:00,"12","10"
2506,"City",22,"Trip Completed","12/7/2016 21:01","12/7/2016 21:38",2016-07-12 21:01:00,2016-07-12 21:38:00,"12","21"
3064,"City",22,"Trip Completed","13-07-2016 08:02:03","13-07-2016 08:58:46",2016-07-13 08:02:00,2016-07-13 08:58:00,"13","08"
3327,"Airport",22,"Trip Completed","13-07-2016 12:24:41","13-07-2016 13:23:39",2016-07-13 12:24:00,2016-07-13 13:23:00,"13","12"
3601,"City",22,"Trip Completed","13-07-2016 18:39:00","13-07-2016 19:29:07",2016-07-13 18:39:00,2016-07-13 19:29:00,"13","18"
4768,"Airport",22,"Trip Completed","14-07-2016 15:39:24","14-07-2016 16:49:03",2016-07-14 15:39:00,2016-07-14 16:49:00,"14","15"
5142,"City",22,"Trip Completed","14-07-2016 20:17:51","14-07-2016 20:48:58",2016-07-14 20:17:00,2016-07-14 20:48:00,"14","20"
5366,"Airport",22,"Trip Completed","14-07-2016 23:27:22","15-07-2016 00:19:50",2016-07-14 23:27:00,2016-07-15 00:19:00,"14","23"
5575,"City",22,"Trip Completed","15-07-2016 05:53:55","15-07-2016 06:50:02",2016-07-15 05:53:00,2016-07-15 06:50:00,"15","05"
5902,"City",22,"Trip Completed","15-07-2016 09:52:57","15-07-2016 10:37:05",2016-07-15 09:52:00,2016-07-15 10:37:00,"15","09"
6694,"Airport",22,"Trip Completed","15-07-2016 22:45:44","15-07-2016 23:17:53",2016-07-15 22:45:00,2016-07-15 23:17:00,"15","22"
523,"Airport",23,"Trip Completed","11/7/2016 9:48","11/7/2016 10:37",2016-07-11 09:48:00,2016-07-11 10:37:00,"11","09"
747,"City",23,"Trip Completed","11/7/2016 15:53","11/7/2016 16:43",2016-07-11 15:53:00,2016-07-11 16:43:00,"11","15"
1371,"Airport",23,"Trip Completed","12/7/2016 0:22","12/7/2016 1:33",2016-07-12 00:22:00,2016-07-12 01:33:00,"12","00"
1553,"City",23,"Trip Completed","12/7/2016 6:09","12/7/2016 7:09",2016-07-12 06:09:00,2016-07-12 07:09:00,"12","06"
1692,"Airport",23,"Trip Completed","12/7/2016 7:52","12/7/2016 9:01",2016-07-12 07:52:00,2016-07-12 09:01:00,"12","07"
2114,"City",23,"Trip Completed","12/7/2016 16:36","12/7/2016 17:21",2016-07-12 16:36:00,2016-07-12 17:21:00,"12","16"
2742,"City",23,"Trip Completed","13-07-2016 03:07:37","13-07-2016 03:51:35",2016-07-13 03:07:00,2016-07-13 03:51:00,"13","03"
4273,"City",23,"Trip Completed","14-07-2016 06:17:01","14-07-2016 07:02:28",2016-07-14 06:17:00,2016-07-14 07:02:00,"14","06"
4668,"City",23,"Trip Completed","14-07-2016 12:25:02","14-07-2016 13:34:58",2016-07-14 12:25:00,2016-07-14 13:34:00,"14","12"
5425,"City",23,"Trip Completed","15-07-2016 02:23:56","15-07-2016 03:08:35",2016-07-15 02:23:00,2016-07-15 03:08:00,"15","02"
5488,"City",23,"Trip Completed","15-07-2016 04:53:42","15-07-2016 06:00:16",2016-07-15 04:53:00,2016-07-15 06:00:00,"15","04"
5781,"City",23,"Trip Completed","15-07-2016 08:35:47","15-07-2016 09:42:27",2016-07-15 08:35:00,2016-07-15 09:42:00,"15","08"
5966,"Airport",23,"Trip Completed","15-07-2016 10:54:27","15-07-2016 11:58:44",2016-07-15 10:54:00,2016-07-15 11:58:00,"15","10"
6122,"City",23,"Trip Completed","15-07-2016 15:26:06","15-07-2016 16:29:40",2016-07-15 15:26:00,2016-07-15 16:29:00,"15","15"
357,"Airport",24,"Trip Completed","11/7/2016 8:00","11/7/2016 9:08",2016-07-11 08:00:00,2016-07-11 09:08:00,"11","08"
1068,"City",24,"Trip Completed","11/7/2016 19:52","11/7/2016 20:48",2016-07-11 19:52:00,2016-07-11 20:48:00,"11","19"
2689,"Airport",24,"Trip Completed","13-07-2016 00:34:03","13-07-2016 01:49:08",2016-07-13 00:34:00,2016-07-13 01:49:00,"13","00"
2791,"City",24,"Trip Completed","13-07-2016 04:56:20","13-07-2016 05:33:20",2016-07-13 04:56:00,2016-07-13 05:33:00,"13","04"
3321,"City",24,"Trip Completed","13-07-2016 12:23:02","13-07-2016 13:25:14",2016-07-13 12:23:00,2016-07-13 13:25:00,"13","12"
3423,"Airport",24,"Trip Completed","13-07-2016 15:52:07","13-07-2016 16:50:46",2016-07-13 15:52:00,2016-07-13 16:50:00,"13","15"
3761,"Airport",24,"Trip Completed","13-07-2016 20:35:24","13-07-2016 21:39:02",2016-07-13 20:35:00,2016-07-13 21:39:00,"13","20"
4140,"City",24,"Trip Completed","14-07-2016 04:48:09","14-07-2016 06:05:01",2016-07-14 04:48:00,2016-07-14 06:05:00,"14","04"
4656,"City",24,"Trip Completed","14-07-2016 12:06:27","14-07-2016 12:49:14",2016-07-14 12:06:00,2016-07-14 12:49:00,"14","12"
4931,"Airport",24,"Trip Completed","14-07-2016 18:21:52","14-07-2016 18:54:03",2016-07-14 18:21:00,2016-07-14 18:54:00,"14","18"
5268,"City",24,"Trip Completed","14-07-2016 21:29:35","14-07-2016 22:30:11",2016-07-14 21:29:00,2016-07-14 22:30:00,"14","21"
5811,"City",24,"Trip Completed","15-07-2016 08:46:30","15-07-2016 09:26:33",2016-07-15 08:46:00,2016-07-15 09:26:00,"15","08"
6139,"Airport",24,"Trip Completed","15-07-2016 15:45:16","15-07-2016 16:40:41",2016-07-15 15:45:00,2016-07-15 16:40:00,"15","15"
6333,"Airport",24,"Trip Completed","15-07-2016 18:41:22","15-07-2016 19:53:29",2016-07-15 18:41:00,2016-07-15 19:53:00,"15","18"
773,"City",25,"Trip Completed","11/7/2016 16:23","11/7/2016 17:21",2016-07-11 16:23:00,2016-07-11 17:21:00,"11","16"
1123,"City",25,"Trip Completed","11/7/2016 20:20","11/7/2016 21:18",2016-07-11 20:20:00,2016-07-11 21:18:00,"11","20"
2667,"Airport",25,"Trip Completed","12/7/2016 23:35","13-07-2016 00:40:52",2016-07-12 23:35:00,2016-07-13 00:40:00,"12","23"
2833,"City",25,"Trip Completed","13-07-2016 05:27:26","13-07-2016 06:19:18",2016-07-13 05:27:00,2016-07-13 06:19:00,"13","05"
3396,"City",25,"Trip Completed","13-07-2016 14:59:08","13-07-2016 15:57:24",2016-07-13 14:59:00,2016-07-13 15:57:00,"13","14"
3590,"City",25,"Trip Completed","13-07-2016 18:31:29","13-07-2016 19:31:56",2016-07-13 18:31:00,2016-07-13 19:31:00,"13","18"
3762,"City",25,"Trip Completed","13-07-2016 20:38:10","13-07-2016 21:21:24",2016-07-13 20:38:00,2016-07-13 21:21:00,"13","20"
4566,"City",25,"Trip Completed","14-07-2016 09:48:56","14-07-2016 10:22:52",2016-07-14 09:48:00,2016-07-14 10:22:00,"14","09"
4862,"City",25,"Trip Completed","14-07-2016 17:37:44","14-07-2016 18:41:40",2016-07-14 17:37:00,2016-07-14 18:41:00,"14","17"
5564,"Airport",25,"Trip Completed","15-07-2016 05:41:11","15-07-2016 06:53:22",2016-07-15 05:41:00,2016-07-15 06:53:00,"15","05"
6187,"City",25,"Trip Completed","15-07-2016 17:11:08","15-07-2016 18:08:11",2016-07-15 17:11:00,2016-07-15 18:08:00,"15","17"
6642,"City",25,"Trip Completed","15-07-2016 22:07:14","15-07-2016 22:54:02",2016-07-15 22:07:00,2016-07-15 22:54:00,"15","22"
322,"City",26,"Trip Completed","11/7/2016 7:31","11/7/2016 8:10",2016-07-11 07:31:00,2016-07-11 08:10:00,"11","07"
793,"City",26,"Trip Completed","11/7/2016 17:04","11/7/2016 18:06",2016-07-11 17:04:00,2016-07-11 18:06:00,"11","17"
898,"Airport",26,"Trip Completed","11/7/2016 18:14","11/7/2016 19:09",2016-07-11 18:14:00,2016-07-11 19:09:00,"11","18"
1258,"City",26,"Trip Completed","11/7/2016 21:51","11/7/2016 23:00",2016-07-11 21:51:00,2016-07-11 23:00:00,"11","21"
2832,"City",26,"Trip Completed","13-07-2016 05:20:16","13-07-2016 06:14:07",2016-07-13 05:20:00,2016-07-13 06:14:00,"13","05"
3139,"City",26,"Trip Completed","13-07-2016 08:54:04","13-07-2016 09:22:42",2016-07-13 08:54:00,2016-07-13 09:22:00,"13","08"
3438,"City",26,"Trip Completed","13-07-2016 16:12:53","13-07-2016 17:13:44",2016-07-13 16:12:00,2016-07-13 17:13:00,"13","16"
3966,"Airport",26,"Trip Completed","13-07-2016 22:50:42","13-07-2016 23:27:43",2016-07-13 22:50:00,2016-07-13 23:27:00,"13","22"
6401,"Airport",26,"Trip Completed","15-07-2016 19:33:00","15-07-2016 20:16:57",2016-07-15 19:33:00,2016-07-15 20:16:00,"15","19"
204,"City",27,"Trip Completed","11/7/2016 6:04","11/7/2016 6:44",2016-07-11 06:04:00,2016-07-11 06:44:00,"11","06"
632,"Airport",27,"Trip Completed","11/7/2016 12:20","11/7/2016 13:10",2016-07-11 12:20:00,2016-07-11 13:10:00,"11","12"
763,"City",27,"Trip Completed","11/7/2016 16:19","11/7/2016 17:25",2016-07-11 16:19:00,2016-07-11 17:25:00,"11","16"
1786,"Airport",27,"Trip Completed","12/7/2016 9:03","12/7/2016 9:58",2016-07-12 09:03:00,2016-07-12 09:58:00,"12","09"
1968,"City",27,"Trip Completed","12/7/2016 12:10","12/7/2016 12:49",2016-07-12 12:10:00,2016-07-12 12:49:00,"12","12"
2088,"Airport",27,"Trip Completed","12/7/2016 15:51","12/7/2016 17:02",2016-07-12 15:51:00,2016-07-12 17:02:00,"12","15"
2473,"Airport",27,"Trip Completed","12/7/2016 20:43","12/7/2016 21:20",2016-07-12 20:43:00,2016-07-12 21:20:00,"12","20"
2869,"Airport",27,"Trip Completed","13-07-2016 05:50:09","13-07-2016 06:27:07",2016-07-13 05:50:00,2016-07-13 06:27:00,"13","05"
3742,"Airport",27,"Trip Completed","13-07-2016 20:24:23","13-07-2016 20:48:05",2016-07-13 20:24:00,2016-07-13 20:48:00,"13","20"
4440,"Airport",27,"Trip Completed","14-07-2016 08:26:29","14-07-2016 09:00:36",2016-07-14 08:26:00,2016-07-14 09:00:00,"14","08"
5234,"City",27,"Trip Completed","14-07-2016 21:09:47","14-07-2016 21:52:37",2016-07-14 21:09:00,2016-07-14 21:52:00,"14","21"
6354,"Airport",27,"Trip Completed","15-07-2016 18:59:01","15-07-2016 19:35:10",2016-07-15 18:59:00,2016-07-15 19:35:00,"15","18"
6638,"City",27,"Trip Completed","15-07-2016 21:59:10","15-07-2016 23:13:18",2016-07-15 21:59:00,2016-07-15 23:13:00,"15","21"
84,"City",28,"Trip Completed","11/7/2016 4:50","11/7/2016 5:26",2016-07-11 04:50:00,2016-07-11 05:26:00,"11","04"
1199,"City",28,"Trip Completed","11/7/2016 21:17","11/7/2016 21:53",2016-07-11 21:17:00,2016-07-11 21:53:00,"11","21"
1676,"Airport",28,"Trip Completed","12/7/2016 7:44","12/7/2016 8:40",2016-07-12 07:44:00,2016-07-12 08:40:00,"12","07"
2774,"City",28,"Trip Completed","13-07-2016 04:33:38","13-07-2016 05:13:54",2016-07-13 04:33:00,2016-07-13 05:13:00,"13","04"
3220,"Airport",28,"Trip Completed","13-07-2016 09:51:41","13-07-2016 10:24:39",2016-07-13 09:51:00,2016-07-13 10:24:00,"13","09"
3718,"Airport",28,"Trip Completed","13-07-2016 19:56:20","13-07-2016 20:47:17",2016-07-13 19:56:00,2016-07-13 20:47:00,"13","19"
4904,"Airport",28,"Trip Completed","14-07-2016 18:02:23","14-07-2016 18:58:49",2016-07-14 18:02:00,2016-07-14 18:58:00,"14","18"
6527,"Airport",28,"Trip Completed","15-07-2016 20:54:01","15-07-2016 21:53:29",2016-07-15 20:54:00,2016-07-15 21:53:00,"15","20"
6710,"City",28,"Trip Completed","15-07-2016 23:02:36","16-07-2016 00:12:12",2016-07-15 23:02:00,2016-07-16 00:12:00,"15","23"
1584,"Airport",29,"Trip Completed","12/7/2016 6:26","12/7/2016 7:18",2016-07-12 06:26:00,2016-07-12 07:18:00,"12","06"
1966,"Airport",29,"Trip Completed","12/7/2016 12:05","12/7/2016 13:12",2016-07-12 12:05:00,2016-07-12 13:12:00,"12","12"
2827,"City",29,"Trip Completed","13-07-2016 05:18:31","13-07-2016 06:18:22",2016-07-13 05:18:00,2016-07-13 06:18:00,"13","05"
2945,"Airport",29,"Trip Completed","13-07-2016 06:34:13","13-07-2016 07:28:05",2016-07-13 06:34:00,2016-07-13 07:28:00,"13","06"
3365,"City",29,"Trip Completed","13-07-2016 13:47:14","13-07-2016 14:51:51",2016-07-13 13:47:00,2016-07-13 14:51:00,"13","13"
3548,"Airport",29,"Trip Completed","13-07-2016 18:07:42","13-07-2016 19:12:22",2016-07-13 18:07:00,2016-07-13 19:12:00,"13","18"
3753,"City",29,"Trip Completed","13-07-2016 20:30:08","13-07-2016 21:42:32",2016-07-13 20:30:00,2016-07-13 21:42:00,"13","20"
4569,"Airport",29,"Trip Completed","14-07-2016 09:48:17","14-07-2016 10:49:39",2016-07-14 09:48:00,2016-07-14 10:49:00,"14","09"
6309,"Airport",29,"Trip Completed","15-07-2016 18:29:54","15-07-2016 19:42:21",2016-07-15 18:29:00,2016-07-15 19:42:00,"15","18"
6437,"City",29,"Trip Completed","15-07-2016 19:53:52","15-07-2016 20:26:32",2016-07-15 19:53:00,2016-07-15 20:26:00,"15","19"
517,"Airport",30,"Trip Completed","11/7/2016 9:45","11/7/2016 10:24",2016-07-11 09:45:00,2016-07-11 10:24:00,"11","09"
1406,"Airport",30,"Trip Completed","12/7/2016 3:02","12/7/2016 3:55",2016-07-12 03:02:00,2016-07-12 03:55:00,"12","03"
1643,"Airport",30,"Trip Completed","12/7/2016 7:18","12/7/2016 8:10",2016-07-12 07:18:00,2016-07-12 08:10:00,"12","07"
2108,"Airport",30,"Trip Completed","12/7/2016 16:14","12/7/2016 16:48",2016-07-12 16:14:00,2016-07-12 16:48:00,"12","16"
2647,"City",30,"Trip Completed","12/7/2016 22:46","12/7/2016 23:18",2016-07-12 22:46:00,2016-07-12 23:18:00,"12","22"
3129,"City",30,"Trip Completed","13-07-2016 08:41:49","13-07-2016 09:41:42",2016-07-13 08:41:00,2016-07-13 09:41:00,"13","08"
3738,"Airport",30,"Trip Completed","13-07-2016 20:15:54","13-07-2016 20:55:01",2016-07-13 20:15:00,2016-07-13 20:55:00,"13","20"
4422,"Airport",30,"Trip Completed","14-07-2016 08:13:15","14-07-2016 09:13:10",2016-07-14 08:13:00,2016-07-14 09:13:00,"14","08"
4790,"City",30,"Trip Completed","14-07-2016 16:43:53","14-07-2016 17:56:08",2016-07-14 16:43:00,2016-07-14 17:56:00,"14","16"
5496,"City",30,"Trip Completed","15-07-2016 04:59:58","15-07-2016 05:34:09",2016-07-15 04:59:00,2016-07-15 05:34:00,"15","04"
6484,"Airport",30,"Trip Completed","15-07-2016 20:19:45","15-07-2016 21:01:21",2016-07-15 20:19:00,2016-07-15 21:01:00,"15","20"
6731,"Airport",30,"Trip Completed","15-07-2016 23:23:55","16-07-2016 00:11:55",2016-07-15 23:23:00,2016-07-16 00:11:00,"15","23"
629,"Airport",31,"Trip Completed","11/7/2016 12:14","11/7/2016 13:00",2016-07-11 12:14:00,2016-07-11 13:00:00,"11","12"
745,"Airport",31,"Trip Completed","11/7/2016 15:48","11/7/2016 16:45",2016-07-11 15:48:00,2016-07-11 16:45:00,"11","15"
1064,"City",31,"Trip Completed","11/7/2016 19:53","11/7/2016 20:31",2016-07-11 19:53:00,2016-07-11 20:31:00,"11","19"
1886,"Airport",31,"Trip Completed","12/7/2016 10:10","12/7/2016 10:35",2016-07-12 10:10:00,2016-07-12 10:35:00,"12","10"
5608,"Airport",31,"Trip Completed","15-07-2016 06:18:36","15-07-2016 07:07:34",2016-07-15 06:18:00,2016-07-15 07:07:00,"15","06"
5877,"City",31,"Trip Completed","15-07-2016 09:37:21","15-07-2016 10:08:03",2016-07-15 09:37:00,2016-07-15 10:08:00,"15","09"
6100,"Airport",31,"Trip Completed","15-07-2016 14:44:32","15-07-2016 15:41:12",2016-07-15 14:44:00,2016-07-15 15:41:00,"15","14"
6659,"Airport",31,"Trip Completed","15-07-2016 22:15:45","15-07-2016 23:07:50",2016-07-15 22:15:00,2016-07-15 23:07:00,"15","22"
2162,"Airport",32,"Trip Completed","12/7/2016 17:34","12/7/2016 18:33",2016-07-12 17:34:00,2016-07-12 18:33:00,"12","17"
3294,"Airport",32,"Trip Completed","13-07-2016 11:23:36","13-07-2016 12:14:06",2016-07-13 11:23:00,2016-07-13 12:14:00,"13","11"
3686,"City",32,"Trip Completed","13-07-2016 19:33:18","13-07-2016 20:34:21",2016-07-13 19:33:00,2016-07-13 20:34:00,"13","19"
4784,"City",32,"Trip Completed","14-07-2016 16:41:52","14-07-2016 17:15:01",2016-07-14 16:41:00,2016-07-14 17:15:00,"14","16"
5896,"City",32,"Trip Completed","15-07-2016 09:47:11","15-07-2016 10:32:41",2016-07-15 09:47:00,2016-07-15 10:32:00,"15","09"
6190,"City",32,"Trip Completed","15-07-2016 17:11:33","15-07-2016 17:55:50",2016-07-15 17:11:00,2016-07-15 17:55:00,"15","17"
6551,"City",32,"Trip Completed","15-07-2016 21:03:02","15-07-2016 22:17:22",2016-07-15 21:03:00,2016-07-15 22:17:00,"15","21"
145,"City",33,"Trip Completed","11/7/2016 5:32","11/7/2016 6:37",2016-07-11 05:32:00,2016-07-11 06:37:00,"11","05"
735,"City",33,"Trip Completed","11/7/2016 15:27","11/7/2016 16:32",2016-07-11 15:27:00,2016-07-11 16:32:00,"11","15"
918,"Airport",33,"Trip Completed","11/7/2016 18:22","11/7/2016 19:04",2016-07-11 18:22:00,2016-07-11 19:04:00,"11","18"
1478,"City",33,"Trip Completed","12/7/2016 5:16","12/7/2016 6:13",2016-07-12 05:16:00,2016-07-12 06:13:00,"12","05"
1957,"City",33,"Trip Completed","12/7/2016 11:45","12/7/2016 12:55",2016-07-12 11:45:00,2016-07-12 12:55:00,"12","11"
3097,"City",33,"Trip Completed","13-07-2016 08:15:34","13-07-2016 09:12:57",2016-07-13 08:15:00,2016-07-13 09:12:00,"13","08"
3981,"Airport",33,"Trip Completed","13-07-2016 23:13:54","13-07-2016 23:38:37",2016-07-13 23:13:00,2016-07-13 23:38:00,"13","23"
4175,"City",33,"Trip Completed","14-07-2016 05:11:15","14-07-2016 06:15:24",2016-07-14 05:11:00,2016-07-14 06:15:00,"14","05"
6237,"City",33,"Trip Completed","15-07-2016 17:50:37","15-07-2016 18:49:29",2016-07-15 17:50:00,2016-07-15 18:49:00,"15","17"
738,"City",34,"Trip Completed","11/7/2016 15:30","11/7/2016 16:44",2016-07-11 15:30:00,2016-07-11 16:44:00,"11","15"
2731,"City",34,"Trip Completed","13-07-2016 02:38:48","13-07-2016 03:16:56",2016-07-13 02:38:00,2016-07-13 03:16:00,"13","02"
2863,"Airport",34,"Trip Completed","13-07-2016 05:46:42","13-07-2016 06:22:39",2016-07-13 05:46:00,2016-07-13 06:22:00,"13","05"
3528,"Airport",34,"Trip Completed","13-07-2016 17:50:59","13-07-2016 18:17:24",2016-07-13 17:50:00,2016-07-13 18:17:00,"13","17"
4653,"City",34,"Trip Completed","14-07-2016 11:58:46","14-07-2016 12:55:21",2016-07-14 11:58:00,2016-07-14 12:55:00,"14","11"
5042,"City",34,"Trip Completed","14-07-2016 19:21:16","14-07-2016 20:05:07",2016-07-14 19:21:00,2016-07-14 20:05:00,"14","19"
360,"Airport",35,"Trip Completed","11/7/2016 8:02","11/7/2016 9:05",2016-07-11 08:02:00,2016-07-11 09:05:00,"11","08"
771,"Airport",35,"Trip Completed","11/7/2016 16:19","11/7/2016 17:34",2016-07-11 16:19:00,2016-07-11 17:34:00,"11","16"
1274,"City",35,"Trip Completed","11/7/2016 22:01","11/7/2016 23:21",2016-07-11 22:01:00,2016-07-11 23:21:00,"11","22"
1501,"City",35,"Trip Completed","12/7/2016 5:41","12/7/2016 6:47",2016-07-12 05:41:00,2016-07-12 06:47:00,"12","05"
1972,"City",35,"Trip Completed","12/7/2016 12:22","12/7/2016 12:43",2016-07-12 12:22:00,2016-07-12 12:43:00,"12","12"
2871,"City",35,"Trip Completed","13-07-2016 05:53:33","13-07-2016 07:00:33",2016-07-13 05:53:00,2016-07-13 07:00:00,"13","05"
3395,"City",35,"Trip Completed","13-07-2016 14:52:52","13-07-2016 15:33:04",2016-07-13 14:52:00,2016-07-13 15:33:00,"13","14"
3572,"City",35,"Trip Completed","13-07-2016 18:25:52","13-07-2016 19:31:28",2016-07-13 18:25:00,2016-07-13 19:31:00,"13","18"
4118,"Airport",35,"Trip Completed","14-07-2016 04:28:35","14-07-2016 05:26:48",2016-07-14 04:28:00,2016-07-14 05:26:00,"14","04"
4739,"City",35,"Trip Completed","14-07-2016 14:52:43","14-07-2016 15:37:25",2016-07-14 14:52:00,2016-07-14 15:37:00,"14","14"
6556,"City",35,"Trip Completed","15-07-2016 21:09:57","15-07-2016 21:38:06",2016-07-15 21:09:00,2016-07-15 21:38:00,"15","21"
6677,"Airport",35,"Trip Completed","15-07-2016 22:29:56","15-07-2016 23:22:48",2016-07-15 22:29:00,2016-07-15 23:22:00,"15","22"
1104,"Airport",36,"Trip Completed","11/7/2016 20:17","11/7/2016 21:20",2016-07-11 20:17:00,2016-07-11 21:20:00,"11","20"
1596,"Airport",36,"Trip Completed","12/7/2016 6:39","12/7/2016 7:30",2016-07-12 06:39:00,2016-07-12 07:30:00,"12","06"
1835,"Airport",36,"Trip Completed","12/7/2016 9:35","12/7/2016 10:30",2016-07-12 09:35:00,2016-07-12 10:30:00,"12","09"
2110,"Airport",36,"Trip Completed","12/7/2016 16:19","12/7/2016 17:12",2016-07-12 16:19:00,2016-07-12 17:12:00,"12","16"
2759,"Airport",36,"Trip Completed","13-07-2016 03:50:03","13-07-2016 04:33:15",2016-07-13 03:50:00,2016-07-13 04:33:00,"13","03"
3010,"Airport",36,"Trip Completed","13-07-2016 07:26:03","13-07-2016 08:40:52",2016-07-13 07:26:00,2016-07-13 08:40:00,"13","07"
3403,"City",36,"Trip Completed","13-07-2016 15:16:52","13-07-2016 15:45:52",2016-07-13 15:16:00,2016-07-13 15:45:00,"13","15"
3856,"Airport",36,"Trip Completed","13-07-2016 21:34:21","13-07-2016 22:26:18",2016-07-13 21:34:00,2016-07-13 22:26:00,"13","21"
4472,"City",36,"Trip Completed","14-07-2016 08:39:44","14-07-2016 09:55:40",2016-07-14 08:39:00,2016-07-14 09:55:00,"14","08"
5199,"City",36,"Trip Completed","14-07-2016 20:50:52","14-07-2016 21:57:39",2016-07-14 20:50:00,2016-07-14 21:57:00,"14","20"
5612,"City",36,"Trip Completed","15-07-2016 06:15:54","15-07-2016 07:17:47",2016-07-15 06:15:00,2016-07-15 07:17:00,"15","06"
6614,"Airport",36,"Trip Completed","15-07-2016 21:40:39","15-07-2016 22:56:08",2016-07-15 21:40:00,2016-07-15 22:56:00,"15","21"
191,"Airport",37,"Trip Completed","11/7/2016 5:55","11/7/2016 6:45",2016-07-11 05:55:00,2016-07-11 06:45:00,"11","05"
